# file...... wind_turbine2_data.csv
# date...... Thu Dec  1 13:36:20 2016
# user...... magda
# host...... (null)
# target.... windturb_dg 4111
# trigger... (none)
# interval.. 60
# limit..... 1000000
# timestamp,TotalRealPow,price
2000-08-09 03:46:00 PDT,+2.47131e+06,+0.16
2000-08-09 03:47:00 PDT,+2.47126e+06,+0.16
2000-08-09 03:48:00 PDT,+2.47121e+06,+0.16
2000-08-09 03:49:00 PDT,+2.47117e+06,+0.16
2000-08-09 03:50:00 PDT,+2.47112e+06,+0.16
2000-08-09 03:51:00 PDT,+2.47107e+06,+0.16
2000-08-09 03:52:00 PDT,+2.47103e+06,+0.16
2000-08-09 03:53:00 PDT,+2.47099e+06,+0.16
2000-08-09 03:54:00 PDT,+2.47096e+06,+0.16
2000-08-09 03:55:00 PDT,+2.47092e+06,+0.16
2000-08-09 03:56:00 PDT,+2.47089e+06,+0.16
2000-08-09 03:57:00 PDT,+2.47086e+06,+0.16
2000-08-09 03:58:00 PDT,+2.47083e+06,+0.16
2000-08-09 03:59:00 PDT,+2.4708e+06,+0.16
2000-08-09 04:00:00 PDT,+2.47078e+06,+0.16
2000-08-09 04:01:00 PDT,+2.47092e+06,+0.16
2000-08-09 04:02:00 PDT,+2.47106e+06,+0.16
2000-08-09 04:03:00 PDT,+2.4712e+06,+0.16
2000-08-09 04:04:00 PDT,+2.47133e+06,+0.16
2000-08-09 04:05:00 PDT,+2.47146e+06,+0.16
2000-08-09 04:06:00 PDT,+2.47159e+06,+0.16
2000-08-09 04:07:00 PDT,+2.47171e+06,+0.16
2000-08-09 04:08:00 PDT,+2.47183e+06,+0.16
2000-08-09 04:09:00 PDT,+2.47195e+06,+0.16
2000-08-09 04:10:00 PDT,+2.47206e+06,+0.16
2000-08-09 04:11:00 PDT,+2.47217e+06,+0.16
2000-08-09 04:12:00 PDT,+2.47227e+06,+0.16
2000-08-09 04:13:00 PDT,+2.47238e+06,+0.16
2000-08-09 04:14:00 PDT,+2.47247e+06,+0.16
2000-08-09 04:15:00 PDT,+2.47257e+06,+0.16
2000-08-09 04:16:00 PDT,+2.47267e+06,+0.16
2000-08-09 04:17:00 PDT,+2.47275e+06,+0.16
2000-08-09 04:18:00 PDT,+2.47284e+06,+0.16
2000-08-09 04:19:00 PDT,+2.47292e+06,+0.16
2000-08-09 04:20:00 PDT,+2.473e+06,+0.16
2000-08-09 04:21:00 PDT,+2.47308e+06,+0.16
2000-08-09 04:22:00 PDT,+2.47315e+06,+0.16
2000-08-09 04:23:00 PDT,+2.47321e+06,+0.16
2000-08-09 04:24:00 PDT,+2.47328e+06,+0.16
2000-08-09 04:25:00 PDT,+2.47334e+06,+0.16
2000-08-09 04:26:00 PDT,+2.4734e+06,+0.16
2000-08-09 04:27:00 PDT,+2.47345e+06,+0.16
2000-08-09 04:28:00 PDT,+2.47351e+06,+0.16
2000-08-09 04:29:00 PDT,+2.47355e+06,+0.16
2000-08-09 04:30:00 PDT,+2.4736e+06,+0.16
2000-08-09 04:31:00 PDT,+2.47364e+06,+0.16
2000-08-09 04:32:00 PDT,+2.47368e+06,+0.16
2000-08-09 04:33:00 PDT,+2.47371e+06,+0.16
2000-08-09 04:34:00 PDT,+2.47374e+06,+0.16
2000-08-09 04:35:00 PDT,+2.47377e+06,+0.16
2000-08-09 04:36:00 PDT,+2.47379e+06,+0.16
2000-08-09 04:37:00 PDT,+2.47381e+06,+0.16
2000-08-09 04:38:00 PDT,+2.47383e+06,+0.16
2000-08-09 04:39:00 PDT,+2.47384e+06,+0.16
2000-08-09 04:40:00 PDT,+2.47385e+06,+0.16
2000-08-09 04:41:00 PDT,+2.47386e+06,+0.16
2000-08-09 04:42:00 PDT,+2.47386e+06,+0.16
2000-08-09 04:43:00 PDT,+2.47386e+06,+0.16
2000-08-09 04:44:00 PDT,+2.47386e+06,+0.16
2000-08-09 04:45:00 PDT,+2.47385e+06,+0.16
2000-08-09 04:46:00 PDT,+2.47384e+06,+0.16
2000-08-09 04:47:00 PDT,+2.47383e+06,+0.16
2000-08-09 04:48:00 PDT,+2.47381e+06,+0.16
2000-08-09 04:49:00 PDT,+2.47379e+06,+0.16
2000-08-09 04:50:00 PDT,+2.47376e+06,+0.16
2000-08-09 04:51:00 PDT,+2.47374e+06,+0.16
2000-08-09 04:52:00 PDT,+2.4737e+06,+0.16
2000-08-09 04:53:00 PDT,+2.47367e+06,+0.16
2000-08-09 04:54:00 PDT,+2.47363e+06,+0.16
2000-08-09 04:55:00 PDT,+2.47359e+06,+0.16
2000-08-09 04:56:00 PDT,+2.47354e+06,+0.16
2000-08-09 04:57:00 PDT,+2.4735e+06,+0.16
2000-08-09 04:58:00 PDT,+2.47345e+06,+0.16
2000-08-09 04:59:00 PDT,+2.47339e+06,+0.16
2000-08-09 05:00:00 PDT,+2.47333e+06,+0.16
2000-08-09 05:01:00 PDT,+2.47313e+06,+0.16
2000-08-09 05:02:00 PDT,+2.47294e+06,+0.16
2000-08-09 05:03:00 PDT,+2.47274e+06,+0.16
2000-08-09 05:04:00 PDT,+2.47254e+06,+0.16
2000-08-09 05:05:00 PDT,+2.47235e+06,+0.16
2000-08-09 05:06:00 PDT,+2.47216e+06,+0.16
2000-08-09 05:07:00 PDT,+2.47197e+06,+0.16
2000-08-09 05:08:00 PDT,+2.47177e+06,+0.16
2000-08-09 05:09:00 PDT,+2.47158e+06,+0.16
2000-08-09 05:10:00 PDT,+2.4714e+06,+0.16
2000-08-09 05:11:00 PDT,+2.47121e+06,+0.16
2000-08-09 05:12:00 PDT,+2.47102e+06,+0.16
2000-08-09 05:13:00 PDT,+2.47084e+06,+0.16
2000-08-09 05:14:00 PDT,+2.47066e+06,+0.16
2000-08-09 05:15:00 PDT,+2.47048e+06,+0.16
2000-08-09 05:16:00 PDT,+2.4703e+06,+0.16
2000-08-09 05:17:00 PDT,+2.47012e+06,+0.16
2000-08-09 05:18:00 PDT,+2.46994e+06,+0.16
2000-08-09 05:19:00 PDT,+2.46976e+06,+0.16
2000-08-09 05:20:00 PDT,+2.46959e+06,+0.16
2000-08-09 05:21:00 PDT,+2.46941e+06,+0.16
2000-08-09 05:22:00 PDT,+2.46924e+06,+0.16
2000-08-09 05:23:00 PDT,+2.46907e+06,+0.16
2000-08-09 05:24:00 PDT,+2.4689e+06,+0.16
2000-08-09 05:25:00 PDT,+2.46873e+06,+0.16
2000-08-09 05:26:00 PDT,+2.46856e+06,+0.16
2000-08-09 05:27:00 PDT,+2.46839e+06,+0.16
2000-08-09 05:28:00 PDT,+2.46823e+06,+0.16
2000-08-09 05:29:00 PDT,+2.46806e+06,+0.16
2000-08-09 05:30:00 PDT,+2.4679e+06,+0.16
2000-08-09 05:31:00 PDT,+2.46774e+06,+0.16
2000-08-09 05:32:00 PDT,+2.46758e+06,+0.16
2000-08-09 05:33:00 PDT,+2.46742e+06,+0.16
2000-08-09 05:34:00 PDT,+2.46726e+06,+0.16
2000-08-09 05:35:00 PDT,+2.4671e+06,+0.16
2000-08-09 05:36:00 PDT,+2.46695e+06,+0.16
2000-08-09 05:37:00 PDT,+2.46679e+06,+0.16
2000-08-09 05:38:00 PDT,+2.46664e+06,+0.16
2000-08-09 05:39:00 PDT,+2.46649e+06,+0.16
2000-08-09 05:40:00 PDT,+2.46634e+06,+0.16
2000-08-09 05:41:00 PDT,+2.46619e+06,+0.16
2000-08-09 05:42:00 PDT,+2.46604e+06,+0.16
2000-08-09 05:43:00 PDT,+2.46589e+06,+0.16
2000-08-09 05:44:00 PDT,+2.46575e+06,+0.16
2000-08-09 05:45:00 PDT,+2.4656e+06,+0.16
2000-08-09 05:46:00 PDT,+2.46546e+06,+0.16
2000-08-09 05:47:00 PDT,+2.46532e+06,+0.16
2000-08-09 05:48:00 PDT,+2.46518e+06,+0.16
2000-08-09 05:49:00 PDT,+2.46504e+06,+0.16
2000-08-09 05:50:00 PDT,+2.4649e+06,+0.16
2000-08-09 05:51:00 PDT,+2.46476e+06,+0.16
2000-08-09 05:52:00 PDT,+2.46463e+06,+0.16
2000-08-09 05:53:00 PDT,+2.46449e+06,+0.16
2000-08-09 05:54:00 PDT,+2.46436e+06,+0.16
2000-08-09 05:55:00 PDT,+2.46423e+06,+0.16
2000-08-09 05:56:00 PDT,+2.4641e+06,+0.16
2000-08-09 05:57:00 PDT,+2.46397e+06,+0.16
2000-08-09 05:58:00 PDT,+2.46384e+06,+0.16
2000-08-09 05:59:00 PDT,+2.46371e+06,+0.16
2000-08-09 06:00:00 PDT,+2.46359e+06,+0.16
2000-08-09 06:01:00 PDT,+2.46352e+06,+0.16
2000-08-09 06:02:00 PDT,+2.46344e+06,+0.16
2000-08-09 06:03:00 PDT,+2.46337e+06,+0.16
2000-08-09 06:04:00 PDT,+2.4633e+06,+0.16
2000-08-09 06:05:00 PDT,+2.46322e+06,+0.16
2000-08-09 06:06:00 PDT,+2.46314e+06,+0.16
2000-08-09 06:07:00 PDT,+2.46307e+06,+0.16
2000-08-09 06:08:00 PDT,+2.46299e+06,+0.16
2000-08-09 06:09:00 PDT,+2.46291e+06,+0.16
2000-08-09 06:10:00 PDT,+2.46284e+06,+0.16
2000-08-09 06:11:00 PDT,+2.46276e+06,+0.16
2000-08-09 06:12:00 PDT,+2.46268e+06,+0.16
2000-08-09 06:13:00 PDT,+2.4626e+06,+0.16
2000-08-09 06:14:00 PDT,+2.46252e+06,+0.16
2000-08-09 06:15:00 PDT,+2.46244e+06,+0.16
2000-08-09 06:16:00 PDT,+2.46236e+06,+0.16
2000-08-09 06:17:00 PDT,+2.46228e+06,+0.16
2000-08-09 06:18:00 PDT,+2.4622e+06,+0.16
2000-08-09 06:19:00 PDT,+2.46212e+06,+0.16
2000-08-09 06:20:00 PDT,+2.46203e+06,+0.16
2000-08-09 06:21:00 PDT,+2.46195e+06,+0.16
2000-08-09 06:22:00 PDT,+2.46187e+06,+0.16
2000-08-09 06:23:00 PDT,+2.46178e+06,+0.16
2000-08-09 06:24:00 PDT,+2.4617e+06,+0.16
2000-08-09 06:25:00 PDT,+2.46161e+06,+0.16
2000-08-09 06:26:00 PDT,+2.46153e+06,+0.16
2000-08-09 06:27:00 PDT,+2.46144e+06,+0.16
2000-08-09 06:28:00 PDT,+2.46135e+06,+0.16
2000-08-09 06:29:00 PDT,+2.46127e+06,+0.16
2000-08-09 06:30:00 PDT,+2.46118e+06,+0.16
2000-08-09 06:31:00 PDT,+2.46109e+06,+0.16
2000-08-09 06:32:00 PDT,+2.461e+06,+0.16
2000-08-09 06:33:00 PDT,+2.46091e+06,+0.16
2000-08-09 06:34:00 PDT,+2.46082e+06,+0.16
2000-08-09 06:35:00 PDT,+2.46073e+06,+0.16
2000-08-09 06:36:00 PDT,+2.46064e+06,+0.16
2000-08-09 06:37:00 PDT,+2.46055e+06,+0.16
2000-08-09 06:38:00 PDT,+2.46046e+06,+0.16
2000-08-09 06:39:00 PDT,+2.46036e+06,+0.16
2000-08-09 06:40:00 PDT,+2.46027e+06,+0.16
2000-08-09 06:41:00 PDT,+2.46018e+06,+0.16
2000-08-09 06:42:00 PDT,+2.46008e+06,+0.16
2000-08-09 06:43:00 PDT,+2.45999e+06,+0.16
2000-08-09 06:44:00 PDT,+2.45989e+06,+0.16
2000-08-09 06:45:00 PDT,+2.4598e+06,+0.16
2000-08-09 06:46:00 PDT,+2.4597e+06,+0.16
2000-08-09 06:47:00 PDT,+2.45961e+06,+0.16
2000-08-09 06:48:00 PDT,+2.45951e+06,+0.16
2000-08-09 06:49:00 PDT,+2.45941e+06,+0.16
2000-08-09 06:50:00 PDT,+2.45931e+06,+0.16
2000-08-09 06:51:00 PDT,+2.45921e+06,+0.16
2000-08-09 06:52:00 PDT,+2.45912e+06,+0.16
2000-08-09 06:53:00 PDT,+2.45902e+06,+0.16
2000-08-09 06:54:00 PDT,+2.45892e+06,+0.16
2000-08-09 06:55:00 PDT,+2.45882e+06,+0.16
2000-08-09 06:56:00 PDT,+2.45871e+06,+0.16
2000-08-09 06:57:00 PDT,+2.45861e+06,+0.16
2000-08-09 06:58:00 PDT,+2.45851e+06,+0.16
2000-08-09 06:59:00 PDT,+2.45841e+06,+0.16
2000-08-09 07:00:00 PDT,+2.4583e+06,+0.16
2000-08-09 07:01:00 PDT,+2.45821e+06,+0.16
2000-08-09 07:02:00 PDT,+2.45811e+06,+0.16
2000-08-09 07:03:00 PDT,+2.45801e+06,+0.16
2000-08-09 07:04:00 PDT,+2.45791e+06,+0.16
2000-08-09 07:05:00 PDT,+2.45781e+06,+0.16
2000-08-09 07:06:00 PDT,+2.45771e+06,+0.16
2000-08-09 07:07:00 PDT,+2.4576e+06,+0.16
2000-08-09 07:08:00 PDT,+2.4575e+06,+0.16
2000-08-09 07:09:00 PDT,+2.4574e+06,+0.16
2000-08-09 07:10:00 PDT,+2.45729e+06,+0.16
2000-08-09 07:11:00 PDT,+2.45719e+06,+0.16
2000-08-09 07:12:00 PDT,+2.45708e+06,+0.16
2000-08-09 07:13:00 PDT,+2.45698e+06,+0.16
2000-08-09 07:14:00 PDT,+2.45687e+06,+0.16
2000-08-09 07:15:00 PDT,+2.45676e+06,+0.16
2000-08-09 07:16:00 PDT,+2.45665e+06,+0.16
2000-08-09 07:17:00 PDT,+2.45654e+06,+0.16
2000-08-09 07:18:00 PDT,+2.45643e+06,+0.16
2000-08-09 07:19:00 PDT,+2.45632e+06,+0.16
2000-08-09 07:20:00 PDT,+2.45621e+06,+0.16
2000-08-09 07:21:00 PDT,+2.4561e+06,+0.16
2000-08-09 07:22:00 PDT,+2.45599e+06,+0.16
2000-08-09 07:23:00 PDT,+2.45588e+06,+0.16
